date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:44:46	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Sep%202023%2011:14:40%20GMT	https://www.greateasternretail.com/oauth/login/google-oauth2/?next=/shop/washing-machine/front-loading/62-kgs/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/oauth/login/google-oauth2/index004c.html	(from https://www.greateasternretail.com/shop/washing-machine/front-loading/62-kgs/)
16:44:47	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Sep%202023%2011:14:41%20GMT	https://www.greateasternretail.com/oauth/login/facebook/?next=/shop/washing-machine/front-loading/70-kgs/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/oauth/login/facebook/index0a3c.html	(from https://www.greateasternretail.com/shop/washing-machine/front-loading/70-kgs/)
16:44:47	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Sep%202023%2011:14:41%20GMT	https://www.greateasternretail.com/oauth/login/google-oauth2/?next=/shop/washing-machine/front-loading/70-kgs/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/oauth/login/google-oauth2/index0a3c.html	(from https://www.greateasternretail.com/shop/washing-machine/front-loading/70-kgs/)
16:44:51	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Sep%202023%2011:14:46%20GMT	https://www.greateasternretail.com/oauth/login/facebook/?next=/shop/washing-machine/front-loading/75-kgs/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/oauth/login/facebook/index2b1d.html	(from https://www.greateasternretail.com/shop/washing-machine/front-loading/75-kgs/)
16:44:52	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Sep%202023%2011:14:46%20GMT	https://www.greateasternretail.com/oauth/login/google-oauth2/?next=/shop/washing-machine/front-loading/75-kgs/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/oauth/login/google-oauth2/index2b1d.html	(from https://www.greateasternretail.com/shop/washing-machine/front-loading/75-kgs/)
16:44:53	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Sep%202023%2011:14:47%20GMT	https://www.greateasternretail.com/oauth/login/facebook/?next=/shop/washing-machine/front-loading/80-kgs/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/oauth/login/facebook/index0d99.html	(from https://www.greateasternretail.com/shop/washing-machine/front-loading/80-kgs/)
16:44:53	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Sep%202023%2011:14:47%20GMT	https://www.greateasternretail.com/oauth/login/google-oauth2/?next=/shop/washing-machine/front-loading/80-kgs/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/oauth/login/google-oauth2/index0d99.html	(from https://www.greateasternretail.com/shop/washing-machine/front-loading/80-kgs/)
16:44:57	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Sep%202023%2011:14:51%20GMT	https://www.greateasternretail.com/oauth/login/facebook/?next=/shop/washing-machine/front-loading/90-kgs/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/oauth/login/facebook/indexd651.html	(from https://www.greateasternretail.com/shop/washing-machine/front-loading/90-kgs/)
16:44:59	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Sep%202023%2011:14:53%20GMT	https://www.greateasternretail.com/oauth/login/google-oauth2/?next=/shop/washing-machine/front-loading/90-kgs/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/oauth/login/google-oauth2/indexd651.html	(from https://www.greateasternretail.com/shop/washing-machine/front-loading/90-kgs/)
16:44:59	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Sep%202023%2011:14:54%20GMT	https://www.greateasternretail.com/oauth/login/facebook/?next=/shop/washing-machine/front-loading/65-kgs/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/oauth/login/facebook/indexf92a.html	(from https://www.greateasternretail.com/shop/washing-machine/front-loading/65-kgs/)
16:44:59	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Sep%202023%2011:14:54%20GMT	https://www.greateasternretail.com/oauth/login/google-oauth2/?next=/shop/washing-machine/front-loading/65-kgs/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/oauth/login/google-oauth2/indexf92a.html	(from https://www.greateasternretail.com/shop/washing-machine/front-loading/65-kgs/)
16:45:03	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Sep%202023%2011:14:58%20GMT	https://www.greateasternretail.com/oauth/login/facebook/?next=/shop/washing-machine/washer-dryer/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/oauth/login/facebook/indexd4bd.html	(from https://www.greateasternretail.com/shop/washing-machine/washer-dryer/)
16:45:05	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Sep%202023%2011:14:59%20GMT	https://www.greateasternretail.com/oauth/login/google-oauth2/?next=/shop/washing-machine/washer-dryer/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/oauth/login/google-oauth2/indexd4bd.html	(from https://www.greateasternretail.com/shop/washing-machine/washer-dryer/)
16:45:05	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Sep%202023%2011:15:00%20GMT	https://www.greateasternretail.com/oauth/login/facebook/?next=/shop/washing-machine/washer-dryer/90-60-kgs/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/oauth/login/facebook/index78f2.html	(from https://www.greateasternretail.com/shop/washing-machine/washer-dryer/90-60-kgs/)
16:45:05	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Sep%202023%2011:15:00%20GMT	https://www.greateasternretail.com/oauth/login/google-oauth2/?next=/shop/washing-machine/washer-dryer/90-60-kgs/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/oauth/login/google-oauth2/index78f2.html	(from https://www.greateasternretail.com/shop/washing-machine/washer-dryer/90-60-kgs/)
16:45:09	51466/51466	---M--	200	added ('OK')	image/webp	date:Sat,%2017%20Apr%202021%2014:08:42%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/images/Category_Page_Banners_12-06.png	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/images/Category_Page_Banners_12-06.png	(from https://www.greateasternretail.com/shop/computers/laptops/)
16:45:11	3198/3198	---M--	200	added ('OK')	image/webp	date:Mon,%2026%20Jul%202021%2012:46:30%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/filters:quality(70)/fit-in/236x236/images/AVITA_NE14A2INC443_1.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/filters_quality(70)/fit-in/236x236/images/AVITA_NE14A2INC443_1.jpg	(from https://www.greateasternretail.com/shop/computers/laptops/)
16:45:13	4362/4362	---M--	200	added ('OK')	image/webp	date:Tue,%2001%20Aug%202023%2011:36:20%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/filters:quality(70)/fit-in/236x236/images/10_NAsR72E.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/filters_quality(70)/fit-in/236x236/images/10_NAsR72E.jpg	(from https://www.greateasternretail.com/shop/computers/laptops/)
16:45:21	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Sep%202023%2011:15:03%20GMT	https://www.greateasternretail.com/oauth/login/facebook/?next=/shop/washing-machine/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/oauth/login/facebook/index255d.html	(from https://www.greateasternretail.com/shop/washing-machine/)
16:45:21	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2006%20Sep%202023%2011:15:05%20GMT	https://www.greateasternretail.com/oauth/login/google-oauth2/?next=/shop/washing-machine/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/oauth/login/google-oauth2/index255d.html	(from https://www.greateasternretail.com/shop/washing-machine/)
16:45:23	325369/325369	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Sep%202023%2011:15:09%20GMT	https://www.greateasternretail.com/product/771/avita-essential-ne14a2inc433-cr-14-3556cmslaptop-celeron-n40004gb128gb-ssdwindow-10-home-in-s-modeintegrated-graphics-concrete-grey/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/product/771/avita-essential-ne14a2inc433-cr-14-3556cmslaptop-celeron-n40004gb128gb-ssdwindow-10-home-in-s-modeintegrated-graphics-concrete-grey/index.html	(from https://www.greateasternretail.com/shop/computers/laptops/)
16:45:23	335374/335374	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Sep%202023%2011:15:14%20GMT	https://www.greateasternretail.com/product/87/avita-pura-14-inch-laptop-amd-ryzen-3-3200u-8-gb-256-gb-ssd-fhd-display-windows-10-home-in-s-mode-amd-radeon-vega-3-graphics-134-kg-with-3-in-1-sleeve-ns14a6inu541-megyb-metallic-black/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/product/87/avita-pura-14-inch-laptop-amd-ryzen-3-3200u-8-g/index.html	(from https://www.greateasternretail.com/shop/computers/laptops/)
16:45:24	4362/4362	---M--	200	added ('OK')	image/webp	date:Tue,%2001%20Aug%202023%2011:11:34%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/filters:quality(70)/fit-in/236x236/images/10_cQGpepZ.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/filters_quality(70)/fit-in/236x236/images/10_cQGpepZ.jpg	(from https://www.greateasternretail.com/shop/computers/laptops/)
16:45:25	336338/336338	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Sep%202023%2011:15:23%20GMT	https://www.greateasternretail.com/product/88/avita-pura-14-inch-laptop-8th-gen-core-i3-8145u-4-gb-256-gb-ssd-windows-10-home-fhd-intel-uhd-graphics-620-134-kg-with-3-in-1-grey-sleeve-ns14a6int441-megyb-metallic-black/	C:/Fitnesss/ashok_sir_pp/www.greateasternretail.com/product/88/avita-pura-14-inch-laptop-8th-gen-core-i3-8145u/index.html	(from https://www.greateasternretail.com/shop/computers/laptops/)
16:45:26	5032/5032	---M--	200	added ('OK')	image/webp	date:Thu,%2028%20Oct%202021%2009:28:25%20GMT	https://d1kivxjtmxnd4.cloudfront.net/filters:format(webp)/filters:quality(70)/fit-in/236x236/images/DELL_D560567WIN9B_1.jpg	C:/Fitnesss/ashok_sir_pp/d1kivxjtmxnd4.cloudfront.net/filters_format(webp)/filters_quality(70)/fit-in/236x236/images/DELL_D560567WIN9B_1.jpg	(from https://www.greateasternretail.com/shop/computers/laptops/)
